Title,Link,內文,Type,來源為報系
年紀大肌力就退化？營養師：40歲一定要注意！吃OO提升你的行動和思緒,https://health.udn.com/health/story/6034/7862634,,,
高齡駕駛車禍頻傳 該要求年長者不要開車及回收駕照嗎？,https://health.udn.com/health/story/6631/7863057,,,
少數不需使用農藥的蔬菜！天氣漸熱食欲差，2種涼拌菜吃了不發胖,https://health.udn.com/health/story/6036/7864247,,,
她喪子差點壓力過大心碎致死 心碎症候群背後藏「身心議題」,https://health.udn.com/health/story/5999/7843078,,,
失智好好生活系列講座：樂來樂靠近—失智症音樂療癒,https://health.udn.com/health/story/8118/7843140,,,
刷錯牙更容易蛀牙！醫師盤點國人常見錯誤刷牙方式 ，「1動作」最關鍵,https://health.udn.com/health/story/5968/7844526,,,
晚餐應該豐盛吃還是簡單吃？醫師公布他的晚餐內容：吃這些有益心臟健康,https://health.udn.com/health/story/6037/7837937,,,
咖哩健康嗎？熱量高不高？有什麼營養？什麼人比較不適合吃？,https://health.udn.com/health/story/6037/7833530,,,
有一種愛是放手！讓家人「斷食善終」，漸進式斷食在21天後滿足的安詳往生,https://health.udn.com/health/story/6005/7827622,,,
斷食善終和安寧療護有何不同？醫曝最大差異是這點,https://health.udn.com/health/story/6005/7824939,,,
病主法2019年上路至今 預立醫療決定不到1%,https://health.udn.com/health/story/6005/7821452,,,
替照顧壓力解套？「斷食善終」掀越界爭議 倡議者畢柳鶯有話要說,https://health.udn.com/health/story/6005/7821444,,,
生醫獨角獸／解開「漸凍症」面紗 中研院團隊研發抗體 攻克治療瓶頸,https://health.udn.com/health/story/124046/7822324,,,
最強「長壽穴」，每天按摩3次養生祛病！中醫師教居家操作 吹風機溫熱穴位有同效,https://health.udn.com/health/story/6035/7818337,,,
國外研究：使用漱口水可能可以改善糖尿病患者「1指數」,https://health.udn.com/health/story/5974/7810295,,,
睡覺打呼是健康警訊！醫曝2特徵：「這類人」中風機率飆4倍,https://health.udn.com/health/story/5978/7810414,,,
有房就不怕沒錢養老？一實例看如何不讓自己落入窮得只剩房子的窘境,https://health.udn.com/health/story/122929/7802951,,,
沒刻意減體重卻往下掉？名醫提醒別輕忽：這件事才是健康象徵,https://health.udn.com/health/story/7392/7802473,,,
手機濕掉怎麼辦？專家警示千萬別放進乾米堆！急救5步驟一次看,https://health.udn.com/health/story/6006/7797232,,,
院長Talk／黑咖啡防癌防失智症！黃元德早餐喝黑咖啡，餐餐有蔬菜養生,https://health.udn.com/health/story/122460/7788754,,,
夜尿影響長輩睡眠 常見3大原因！夜尿如何治療？,https://health.udn.com/health/story/5975/7781817,,,
夜尿會增加死亡率跟骨折機率！醫指成因3種，「做好3件事」改善夜尿問題,https://health.udn.com/health/story/5975/7774756,,,
除了降低心臟病、失智症風險！Omega-3有益心血管也能降低聽損？研究曝關鍵原因,https://health.udn.com/health/story/6008/7772428,,,
過年報復性熬夜，作息打亂恐成失眠一族！治療師授「做好6件事」助一夜好眠,https://health.udn.com/health/story/5964/7759076,,,
多走路能降低晚年罹失智風險！銀髮族每日「333練足功」，優質晚年生活靠腳勤,https://health.udn.com/health/story/6039/7759045,,,
保持腸道健康5原則 頂尖營養專家每周吃30種蔬果,https://health.udn.com/health/story/6037/7747256,,,
林依瑩：讓大家喜歡老 才是長壽社會的終極目標,https://health.udn.com/health/story/6631/7738673,,,
吃全穀類食物能減緩認知衰退？ 外國研究：這種族獲得改善較顯著,https://health.udn.com/health/story/6037/7702012,,,
院長講堂／清晨4點半起床，天天健走與超慢跑！陳良娟：健康是需要努力的，要去享受努力過程,https://health.udn.com/health/story/122460/7736860,,,
近五成年長者患「低膽固醇血症」 大幅增失智風險,https://health.udn.com/health/story/5999/7727770,,,
家族長輩有失智症，新年祈願預存腦力及肌力，分享自身的「養力計畫」！,https://health.udn.com/health/story/9559/7733585,,,
導致銀髮族失眠的原因有哪些？何時該就醫治療？醫師分享「168口訣」助好眠！,https://health.udn.com/health/story/5964/7731438,,,
如何當個自在有趣的老人？做好8項自我調適準備讓你快樂獨老,https://health.udn.com/health/story/122933/7704271,,,
醫病平台／長照服務在身邊,https://health.udn.com/health/story/6001/7703463,,,
醫病平台／長期照顧十年計畫2.0政策,https://health.udn.com/health/story/6001/7692735,,,
失智失蹤2／沒料到失智者會走失 家屬缺乏預防識能,https://health.udn.com/health/story/122905/7690838,,,
失智失蹤1／通報數年增6% 失智協會盼跨部會設通報平台,https://health.udn.com/health/story/122905/7690839,,,
失智失蹤3／失智者走失後...家屬須被關懷 照顧者易陷自責,https://health.udn.com/health/story/122905/7690840,,,
正面看待長輩圖！ 「經常性社交清單」有助排解老年孤獨、降低憂鬱症風險！,https://health.udn.com/health/story/5964/7685947,,,
健保大數據／憂鬱症治療特色院所,https://health.udn.com/health/story/5964/7674148,,,
預防失智！每天吃草莓有助降低失智症風險  外國研究：與這成分有關,https://health.udn.com/health/story/6037/7667174,,,
成分皆為腸泌素…瘦瘦筆、降糖尿病藥差別在哪？ 醫師：後者為救命藥,https://health.udn.com/health/story/5974/7634253,,,
常被靜電電到是身體缺氧？教授告訴你靜電產生原因及避免方式,https://health.udn.com/health/story/6008/7632169,,,
平時血壓正常但偶爾升高是什麼原因？在家血壓異常升高該馬上就醫嗎？,https://health.udn.com/health/story/5977/7627640,,,
院長講堂／醫院院長有可能「非醫師」嗎？看修女院長陳美惠如何推動山區醫療，每天靠「這習慣」養身！,https://health.udn.com/health/story/122460/7628795,,,
新書上市／《解鎖失智密碼》天主教失智老人基金會25年照護經驗一次傳授,https://health.udn.com/health/story/7755/7621547,,,
不只有黴漿菌   65歲、慢病高風險族群更需要注意「這個」疾病,https://health.udn.com/health/story/122416/7617624,,,
2023退休力論壇／劉秀枝：老後孤獨的焦慮感，把握「3重點」可消除！面對人生不如意，2妙方成為自己的安慰劑！,https://health.udn.com/health/story/122933/7614334,,,
2023退休力論壇／關渡醫院院長陳亮恭：藉由「數據驅動、數據演算」 打造精準健康服務,https://health.udn.com/health/story/122930/7614320,,,
機器人陪長輩解悶 關渡醫院護理之家引進科技獲SNQ銅獎,https://health.udn.com/health/story/122930/7608289,,,
不用再糾結「日行萬步」！外科名醫破迷思 走路只要「2技巧」就能達到運動效果,https://health.udn.com/health/story/6033/7601574,,,
地方名人堂【台中市】代謝症候群收案率全台第一 曾梓展：盼中央提高民眾參與各項篩檢誘因,https://health.udn.com/health/story/124045/7593705,,,
靜脈注射維他命C有沒有必要？教授揭其真正及最大的危害為何,https://health.udn.com/health/story/6034/7590519,,,
人死前會不會有預兆？送走2千名末期病患 安寧醫師透露臨終一跡象及最遺憾的事,https://health.udn.com/health/story/6005/7588948,,,
糖尿病前期應該服用二甲雙胍嗎？教授告訴你真正「第一線用藥」,https://health.udn.com/health/story/5974/7586240,,,
幸福長照in台中 台中市「長照界奧斯卡」 表揚居家照護的神隊友,https://health.udn.com/health/story/8118/7585834,,,
院長講堂／林欣榮工作繁忙，曾開刀連續站38個小時！每天跑操場多吃蔬食養生,https://health.udn.com/health/story/122460/7566460,,,
【免費講座】失智症、心理創傷　早期感知、預防、治療與陪伴,https://health.udn.com/health/story/8118/7563362,,,
洪惠風／膽固醇過低引起失智？還是失智引起膽固醇過低？,https://health.udn.com/health/story/11618/7549426,,,
久坐恐增死亡及失智風險！英國研究：每天多運動10分鐘，死亡風險降低15%,https://health.udn.com/health/story/6039/7544662,,,
免費報名！2023國際失智論壇：教你確診失智後快速應變法,https://health.udn.com/health/story/7755/7539567,,,
憂鬱、失眠、自行停藥 巴金森病困擾多 新書《巴金森病88問》助全台巴友家庭,https://health.udn.com/health/story/122253/7543052,,,
白頭髮可以拔嗎？怎樣才能變回黑髮？中西醫教你正確的白頭髮預防之道,https://health.udn.com/health/story/5971/7533331,,,
久坐就是傷身，以站代坐也沒用！研究建議每天花22分鐘，做「這些活動」抵消久坐死亡風險,https://health.udn.com/health/story/6008/7539157,,,
2023國際失智照護論壇　教你快速應變方法,https://health.udn.com/health/story/8118/7538719,,,
名人養生／如同治理公司，退休生活也有計畫且規律的執行！5個堅持讓92歲張忠謀容光煥發,https://health.udn.com/health/story/6039/6549426,,,
居家照顧中最需費心費力的對象是誰？照服員的答案竟不是臥床病患,https://health.udn.com/health/story/11649/7524447,,,
失智症其實也可以很可愛　《邀阿公阿嬤拍B級殭屍片》扭轉刻板印象,https://health.udn.com/health/story/8118/7518841,,,
第33屆醫奉獎／謝宏榮也曾計畫移民！對「庄腳」生老病死感觸深，讓他放不下第二故鄉七股,https://health.udn.com/health/story/6001/7502757,,,
3族群申請外籍看護免評 明上路,https://health.udn.com/health/story/122905/7504123,,,
吳佳璇／退休的日子 就是一個人的生命旅行,https://health.udn.com/health/story/10844/7487446,,,
面對百歲人生 超高齡社會新解方,https://health.udn.com/health/story/5999/7487454,,,
【得獎名單公告】失智者食、衣、住、行場域經驗大調查,https://health.udn.com/health/story/8118/7482817,,,
寧得癌症也不願是阿茲海默症？權威醫授預防失智症簡易3處方,https://health.udn.com/health/story/7392/7471333,,,
《失智照護免費線上課程》溫馨陪伴失智長者　建立愛的連結,https://health.udn.com/health/story/8118/7471009,,,
「如何面對100歲的人生？」 超高齡社會跨世代需求痛點調查發布　南山人壽提出三大因應對策,https://health.udn.com/health/story/8118/7470658,,,
將傷害降至最低！營養師教你健康的選肉、烤肉醬與烤肉方式,https://health.udn.com/health/story/11189/7467809,,,
圖／年輕型失智症增 平均1.5年才確診／失智友善3,https://health.udn.com/health/story/122905/7443223,,,
圖／失智走失率增 3不6要防失智走失 義消空拍增協尋率 民眾／失智友善2,https://health.udn.com/health/story/122905/7451159,,,
失智友善777全台達標 專家詬病：恐浮濫統計／失智友善1,https://health.udn.com/health/story/122905/7451153,,,
地方名人堂【台北市】衛教篩檢到你家 陳彥元：將持續擴大疫苗補助,https://health.udn.com/health/story/124045/7450197,,,
爸爸過世後，媽媽變得很奇怪！是老年憂鬱症？還是失智？,https://health.udn.com/health/story/5964/7459197,,,
每年有千位65歲以上輕生！老年憂鬱症就醫率低，常誤解為老化、失智、防衛心重,https://health.udn.com/health/story/5964/7459193,,,
每天吃堅果可降低憂鬱症風險？堅果5大好處1次盤點,https://health.udn.com/health/story/6037/7458514,,,
94歲阿嬤圓夢成高齡網紅　拍殭屍片打破失智刻板印象,https://health.udn.com/health/story/7755/7447263,,,
為何不喜歡讀小說、無法遵循烹飪步驟是失智警訊？專家這麼說,https://health.udn.com/health/story/5965/7445209,,,
近3/4高血壓患者死於心臟併發症，高血壓與心律不整、心臟衰竭、心肌梗塞和主動脈剝離等疾病密切有關！,https://health.udn.com/health/story/5977/7434778,,,
美研究指一項好習慣有助延緩衰老 中風、失智罹患風險降,https://health.udn.com/health/story/6039/7425882,,,
喝咖啡會導致心悸嗎？專家曝真相！教你「3招喝咖啡」更長壽,https://health.udn.com/health/story/6037/7426036,,,
長期吃素竟失智！原來是缺乏維生素B12，多吃這類食物可補足,https://health.udn.com/health/story/6037/7423502,,,
【線上課程】幫助失智長輩體驗五感　文旦寶寶DIY增強認知,https://health.udn.com/health/story/8118/7423356,,,
老盟「戴上希望‧找到你」嘉年華　愛的手鍊幫八千失蹤長者回家,https://health.udn.com/health/story/8118/7420803,,,
這3類申請外籍看護有望免評估 家總憂人力仍缺乏／長照看護2,https://health.udn.com/health/story/122905/7415496,,,
侯友宜拋「80歲就廢巴氏量表」4項主張VS衛福部：無失能不補助／長照看護1,https://health.udn.com/health/story/122905/7415372,,,
開刀失能 8旬嬤嘆「不想讓人知道」斷社交／送餐人生4,https://health.udn.com/health/story/122905/7397120,,,
唯一可說話對象 送餐員見一面成獨居救命繩／送餐人生1,https://health.udn.com/health/story/122905/7397116,,,
【失智專線】全方位支援失智症照顧，歡迎隨時撥打諮詢！,https://health.udn.com/health/story/7755/7404796,,,
吳佳璇／在不得已的病況中 看到另一種生命的體會與思考,https://health.udn.com/health/story/10844/7376983,,,
為何缺牙和失智症關係密切？牙齒不滿20顆且未裝假牙需留意！,https://health.udn.com/health/story/123287/7363060,,,
長輩失智可「安養信託」嗎？收費會貴？8QA一次了解，門檻低非有錢人專利,https://health.udn.com/health/story/122929/7364498,,,
林志玲48歲像20歲的凍齡秘密！營養師曝志玲姊姊「9個抗老保養好習慣」,https://health.udn.com/health/story/6039/6681153,,,
安寧醫療1／ 非癌患者占三成 「這疾病」最多,https://health.udn.com/health/story/122920/7329186,,,
遠離老化和遺傳的危險因子 最新研究揭避免失智最重要2方式,https://health.udn.com/health/story/10696/7351671,,,
健保大數據／高階影像檢查特色院所,https://health.udn.com/health/story/5959/7332268,,,
「家產都分了還吵不停！」富爸怒撤銷贈與，竟被兒告上法庭…會計師：財富傳承優先考慮2件事,https://health.udn.com/health/story/122929/7325388,,,
這裡痛那裡痛、愛翻舊帳…被老化掩蓋的老年憂鬱症不易察覺 心理師給實用3建議,https://health.udn.com/health/story/5964/7320709,,,
台北榮總宣布新任副院長 頭痛守護者的「他」實至名歸,https://health.udn.com/health/story/122920/7310260,,,
失智家庭多老老照顧 失智資源應擴及社區／失智調查3,https://health.udn.com/health/story/122905/7303417,,,
失智專責型機構少 資源應重新盤點檢視／失智調查2,https://health.udn.com/health/story/122905/7303415,,,
國衛院最新調查：65歲以上失智盛行率約8%／失智調查1,https://health.udn.com/health/story/122905/7303410,,,
為何肌力訓練和健康長壽息息相關？專家曝能預防常見3種疾病,https://health.udn.com/health/story/6033/7311369,,,
出門沒鎖、買菜迷路，竟是「水腦症」引起的失智症狀！典型3症狀別輕忽,https://health.udn.com/health/story/5965/7307466,,,
老化等同退化？5種常被誤認為老化的症狀其實是生病早期表現,https://health.udn.com/health/story/11649/7306403,,,
長照財務挑戰？家總：東南亞經濟起飛 外籍看護恐變貴,https://health.udn.com/health/story/122905/7283182,,,
自己的醫療自主權自己掌握！「病人自主權利法」跟放棄急救有什麼不一樣？,https://health.udn.com/health/story/6005/7280156,,,
嚴重聽損會增加5倍失智風險，台大醫教你如何保護聽力，遠離「聽力殺手」,https://health.udn.com/health/story/5969/7277634,,,
6大傷腦食物要少吃！營養師教麥得飲食這樣吃，腦袋更清晰,https://health.udn.com/health/story/6037/7245265,,,
吃安眠藥會失智嗎？每日睡少於7小時反加速大腦老化！5招減少睡眠障礙,https://health.udn.com/health/story/6012/7258215,,,
一個人的旅行／出遊遇混亂！紀金山重新探索自己 「原來我還會這個」,https://health.udn.com/health/story/122933/7255820,,,
高齡長輩可以吃粽子嗎？營養師授「6原則」健康安心過端午,https://health.udn.com/health/story/6037/7247344,,,
看過不少職場強人退休後鬱鬱寡歡，他花10年協助老母退休！成功老化不是理所當然「最好50歲開始準備」,https://health.udn.com/health/story/122933/7245953,,,
洗腎其實沒那麼恐怖！一次了解洗腎照護最常問的四個疑問,https://health.udn.com/health/story/5975/7237546,,,
IAGG預測AI將串起高齡美好生活  華碩iHARP、桂冠、元氣網共同推個人精準健康,https://health.udn.com/health/story/122905/7230468,,,
與老化奮戰最後機會！專家：70歲養成的習慣將解救以後的人生,https://health.udn.com/health/story/6039/7224441,,,
全台203家加入 健康醫院提供衛教 幫病患延壽,https://health.udn.com/health/story/122418/7222872,,,
「健康小測驗」快速評估你的健康狀況 幫助解決各種健康困擾,https://health.udn.com/health/story/123539/7203152,,,
三花棉業創辦人施純鎰病逝／持續運動、學習不輟 施純鎰靠 「5位女友」讓他年輕,https://health.udn.com/health/story/6039/1878069,,,
錯把孫媳婦當情人、將影子看成蛇釀火災！「譫妄症」大腦需重新開機，與1疾病關係密切,https://health.udn.com/health/story/5964/7206137,,,
精彩回顧 ／你居住的城市失智友善嗎？失智症識能與友善環境滿意度大調查,https://health.udn.com/health/story/8118/7193060,,,
當年自私留住病母，求醫插管延命「酷刑3年」！利菁常在夢中自責哭醒：願用來生補償,https://health.udn.com/health/story/6005/7190261,,,
「質子治療之父」洪志宏63歲庫賈氏症病逝！庫賈氏症是什麼病？,https://health.udn.com/health/story/5999/7180799,,,
吃紅肉真的比較不好？每天需要睡足8小時？5大健康信念背後的真相,https://health.udn.com/health/story/6008/7173995,,,
爭鮮90歲「阿嬤級員工」身手超矯健！沒三高、早上還賣菜…讓年輕人驚到下巴差點掉下來,https://health.udn.com/health/story/6039/7165627,,,
揭密「睡覺說夢話5大原因」小心是帕金森氏症、失智症初期徵兆！這樣做停止說夢話,https://health.udn.com/health/story/6008/7161328,,,
白內障視茫茫 不只影響視力也有礙社交、心理健康,https://health.udn.com/health/story/5970/7161150,,,
量表廢不廢／開巴氏量表醫師兩難 濫開被告、不開被打,https://health.udn.com/health/story/122905/7163668,,,
為何我的家人無法申請巴氏量表？一文搞懂巴氏量表評估項目和詳細申請流程,https://health.udn.com/health/story/6631/7157431,,,
10分之1長者有「這問題」，嚴重會引起吸入性肺炎！照護與治療重點報你知！,https://health.udn.com/health/story/5969/7156184,,,
有助減輕失智症引發的記憶衰退 最新研究曝睡眠這環節很重要,https://health.udn.com/health/story/5965/7150507,,,
癲癇兒沒去過動物園…北榮「Oba」陪走最後一哩路 母了心願放手拔管！,https://health.udn.com/health/story/6005/7144098,,,
GABA補充劑能助眠、抗焦慮嗎，有沒有副作用？研究這麼說,https://health.udn.com/health/story/6034/7124334,,,
罹患糖尿病一定會產生併發症嗎？醫盤點糖尿病可能造成的影響,https://health.udn.com/health/story/5974/7118443,,,
大蒜對健康有8大益處！生吃能獲取最多營養素，但3種人不行,https://health.udn.com/health/story/6037/7114180,,,
退休後如何不成為另一半及家人累贅？楊聰財：備好「4老」,https://health.udn.com/health/story/122933/7111564,,,
減少糖尿病、心血管疾病風險 地中海飲食5大好處一次看,https://health.udn.com/health/story/11649/7101187,,,
全台8萬人受「巴金森氏症」所苦！手抖易跌4警訊症狀 低能量光照有望突破治療困境,https://health.udn.com/health/story/5965/7090797,,,
有助預防失智症、延緩記憶力衰退 研究建議中年人每周吃一份這類魚,https://health.udn.com/health/story/6037/7082680,,,
研究指高鎂攝取降失智症風險！預防失智遠離6大危險因子、多吃「這些」高含鎂食物,https://health.udn.com/health/story/5965/7080224,,,
吃東西常嗆到，喝水、吞口水都沒有用！耳鼻喉醫師警告：恐是1疾病前兆,https://health.udn.com/health/story/5969/7070279,,,
睡不好代謝差又升血糖 營養師教補充4種營養從吃對抗失眠問題,https://health.udn.com/health/story/6037/7058228,,,
普發6000元來了 怎麼領？怎麼花？「這用途」舒緩壓力,https://health.udn.com/health/story/5999/7046882,,,
輕症免隔離新制／成人7症狀、兒童6症狀應警覺 這些對象適用口服抗病毒藥,https://health.udn.com/health/story/120952/7033210,,,
以物理調節救失智：重複性經顱磁刺激 讓大腦電流不斷線,https://health.udn.com/health/story/5965/7027006,,,
研究證實地中海和麥得飲食可讓大腦較年輕 尤其二類食物最給力,https://health.udn.com/health/story/6008/7022635,,,
愛笑能治病！ 醫師力推「愛笑瑜伽」 有助延緩失智、抗老及憂鬱,https://health.udn.com/health/story/6008/7023424,,,
2023超級食物出爐！今年沒有「浮萍」，但眾人熱愛的這2物入榜,https://health.udn.com/health/story/6037/6984680,,,
蘇益仁／預防阿茲海默症的國家政策,https://health.udn.com/health/story/7421/7018567,,,
藥效變短、憂鬱又失眠，有解嗎？巴金森病治療問題全攻略,https://health.udn.com/health/story/122253/7016595,,,
「類天疱瘡」會讓你痛到哭！搔癢、紅疹治不好要警覺,https://health.udn.com/health/story/5963/7016089,,,
頻照鏡子檢查外表…口罩令鬆綁，「容貌焦慮」上身,https://health.udn.com/health/story/5964/7012608,,,
便秘就吃瀉藥，罹患失智症風險大增！專家曝愛吃這類食物腸道壞菌生，6招護腸道,https://health.udn.com/health/story/6008/7000879,,,
吞藥卡喉嚨、進食頻嗆咳是吞嚥障礙嗎？專家教觀察喉頭判斷,https://health.udn.com/health/story/6631/6996969,,,
照顧者資源看這邊！教你申請「到宅照顧技巧指導」及「轉介個別心理輔導、諮商服務」,https://health.udn.com/health/story/6631/6994751,,,
年輕照顧者的悲歌！夢想因照顧重擔被打斷  年輕人做出犧牲是必要之責嗎？,https://health.udn.com/health/story/6631/6979944,,,
喝酒易醉、臉紅竟是這體質？別練易罹癌！各種酒這樣喝更健康,https://health.udn.com/health/story/6011/6941530,,,
水果何時吃最好？減肥時可以吃嗎？營養師破解吃水果迷思,https://health.udn.com/health/story/6037/6927311,,,
冬天總被靜電狂電，可能是缺氧警訊！醫警告你可能已太勞累，2面向預防,https://health.udn.com/health/story/6008/6922764,,,
投票｜糖尿病患共通症狀不是糖尿！醫籲正名去歧視、鼓勵就醫,https://health.udn.com/health/story/122418/6914116,,,
理科太太效應2／長者諮商情緒問題 3大因素影響巨大,https://health.udn.com/health/story/5964/6911484,,,
母全癱、妹中風、女血癌…楊月娥陪伴10年不逃跑：領受「命運的禮物」，學會和解,https://health.udn.com/health/story/10429/6897620,,,
吃紅肉不好？吃魚最健康？8大健康原則真相探究，有些你不必照單全收,https://health.udn.com/health/story/6008/6902608,,,
權威期刊研究發現：一項簡單的好習慣會讓你更健康地變老,https://health.udn.com/health/story/6008/6897107,,,
新年連假常熬夜傷身 中醫供四茶飲及三穴位按摩助眠,https://health.udn.com/health/story/6035/6897146,,,
1年治療費用約2.65萬美元 教授解析FDA批准阿茲海默新藥詳情,https://health.udn.com/health/story/10696/6895013,,,
台中惡火1家5死 疑似屋主譫妄放火！譫妄症是怎麼回事，有哪些病況？,https://health.udn.com/health/story/5999/6893214,,,
變胖、變老、變遲鈍…實證吃超加工食物一個月後有更多驚人發現,https://health.udn.com/health/story/6037/6891556,,,
名醫與疾病的對話／偏頭痛不敢吃止痛藥，痛到三天無法下床！改變用藥觀念、避開易誘發東西,https://health.udn.com/health/story/6001/6890291,,,
88歲阿公體重及食慾嚴重下降 成大醫師評估缺「鋅」,https://health.udn.com/health/story/6008/6870876,,,
不只人類！研究發現鯨豚也會罹患「阿茲海默症」 擱淺就是失智症狀之一,https://health.udn.com/health/story/5999/6866728,,,
讓大腦慢一點老！營養師揭「日常6關鍵」 提早開始做有助延緩失智,https://health.udn.com/health/story/5965/6799523,,,
血液循環不佳易手腳冰冷、疲倦 長期未改善當心引發心梗,https://health.udn.com/health/story/6035/6851310,,,
「你記得晚餐吃什麼嗎？」面對失智者別說這些話！資深護理師教你有效溝通5訣竅,https://health.udn.com/health/story/10697/6834766,,,
李偉文／幸福來自主動選擇與釀造美好的回憶,https://health.udn.com/health/story/7401/6810342,,,
36歲三年心肌梗塞2次！醫：降壞膽固醇防心梗，降1單位少22%風險,https://health.udn.com/health/story/5977/6789586,,,
塗抹就可治百病的台灣之光？教授告訴你實際研究數據真相,https://health.udn.com/health/story/6008/6788790,,,
醫病平台／探討「病人的母語」在醫學教育與醫療照護的重要性,https://health.udn.com/health/story/6001/6786533,,,
「雷神索爾」克里斯發現有阿茲海默症基因暫息影！一旦罹患無法根治，6方法預防勝於治療,https://health.udn.com/health/story/5999/6786182,,,
罹帕金森氏症多年，「抗議天王」柯賜海心因性休克亡！帕金森典型、非典型症狀不同，一習慣助預防,https://health.udn.com/health/story/5999/6780654,,,
巴金森病友吞嚥障礙？及早訓練延緩惡化，讓吞嚥不卡卡,https://health.udn.com/health/story/122253/6776517,,,
「咀嚼口香糖」竟能沖走腦中垃圾、助減肥！日本失智症權威：咀嚼8大好處，一天嚼●次提升免疫力,https://health.udn.com/health/story/6008/6756891,,,
兩天一小吵三天一大吵，結婚一輩子還有愛嗎？奶奶哽咽的一決定讓人瞬間懂了,https://health.udn.com/health/story/6055/6772651,,,
父罹思覺失調母失智，張曼娟「無力感像沙漏接不住」！獨力照顧7年才懂一簡單道理,https://health.udn.com/health/story/10429/6750988,,,
他看過9萬人腸鏡，發現這種腸道「最漂亮」！腸道健康、預防失智都靠這習慣,https://health.udn.com/health/story/6033/6744877,,,
他63歲，身體年齡僅46歲！不老秘訣曝光：走路、爬樓梯…日常做得到的事就是很好的活動,https://health.udn.com/health/story/6039/6734205,,,
專題｜糖胖症襲台！ 拼WHA二〇三〇糖尿病目標 賴清德籲整合各界資源,https://health.udn.com/health/story/122418/6726465,,,
囤積回收垃圾、吃剩菜剩飯造成家人鄰居困擾，是生病嗎？醫師與整理師授4種解方,https://health.udn.com/health/story/5964/6721725,,,
養兒子老比較快！ 研究指出：兒子養久父母智力下降,https://health.udn.com/health/story/6054/6716360,,,
女性停經多在45至52歲！3招改善熱潮紅、心悸、失眠...更年期身體不適,https://health.udn.com/health/story/5966/6718584,,,
改善長輩聽力，不再問「有聽沒有到」  若長輩出現這些聽力警訊要當心！,https://health.udn.com/health/story/5969/6706300,,,
元大創辦人馬志玲失智十多年辭世 女兒馬維欣授照顧3心法：苦撐是不切實際的,https://health.udn.com/health/story/5999/6698253,,,
失智症可控因素「聽損」佔近一成 專家籲電子耳補助空間仍大,https://health.udn.com/health/story/5969/6695756,,,
88歲失智父近期被發現肺癌末期！子不捨想送安寧醫療讓他尊嚴善終，卻被長輩罵是讓安樂死,https://health.udn.com/health/story/6005/6688004,,,
獨子繼承家業卻早逝，單親媽控媳斷往來！律師揭傳承迷思：「這樣做」保障財產,https://health.udn.com/health/story/6055/6683769,,,
睡前做高強度運動會早死、失智？教授教如何確保深度睡眠方法,https://health.udn.com/health/story/5964/6660089,,,
護心、記憶之果「蘋果」！一天一顆助防心血管疾病、癌症，連皮一起吃更營養,https://health.udn.com/health/story/6037/6654460,,,
父曾是台大教授，失智後拾荒！吳佳璇照顧10年不比一般家屬從容：善終是挑戰，身為醫者也沒有答案,https://health.udn.com/health/story/10429/6644214,,,
腦中風就醫率50歲後呈倍數成長 專家分析關鍵原因：不改善會愈來愈嚴重,https://health.udn.com/health/story/5965/6635872,,,
別再說沒時間，每天15分鐘就有成效！這類運動最能預防憂鬱及失智,https://health.udn.com/health/story/6033/6632742,,,
胖這裡中風、癌症威脅增 一張圖看懂脂肪囤積部位健康風險,https://health.udn.com/health/story/6032/6617344,,,
打造高齡宅 獨老、雙老人際不斷鏈,https://health.udn.com/health/story/122930/6620639,,,
黃金獵犬狗醫師  長照機構陪伴爺奶解憂愁,https://health.udn.com/health/story/123125/6618199,,,
網傳維生素D吃多易失智？營養師教健康4吃法增免疫、防骨鬆！,https://health.udn.com/health/story/6034/6614413,,,
清冠一號9月15日起不再全面公費  用藥對象一次看,https://health.udn.com/health/story/5999/6599426,,,
全世界有數百萬人在吃 降低膽固醇的史他汀其實有副作用？,https://health.udn.com/health/story/6012/6587807,,,
疫後醫療3／賣口罩、送藥到宅 社區藥局兼當心靈捕手,https://health.udn.com/health/story/120952/6585069,,,
你說的維生素D跟我說的不一樣？專家詳解三種維生素D,https://health.udn.com/health/story/5999/6581949,,,
為失智長者再拍婚紗！6年來拍攝120對銀髮夫妻，守護幸福回憶,https://health.udn.com/health/story/5999/6581475,,,
