Title,Link,內文,Type,來源為報系
醫病平台／照顧者累了嗎？或是不孝？談失智症精神行為症狀住院時家屬的為難,https://health.udn.com/health/story/6001/6566566,,,
長期維生素D攝取過量 營養師提醒可能導致肝腎功能異常,https://health.udn.com/health/story/6034/6573727,,,
維生素D還能吃嗎？ 專家為骨鬆、洗腎、一般人解惑,https://health.udn.com/health/story/6034/6573419,,,
長期吃維生素D反增失智死亡風險 這3種方式自然合成最好,https://health.udn.com/health/story/6034/6572850,,,
國衛院：65歲以上長期補維生素D 失智死亡風險恐增2倍,https://health.udn.com/health/story/6034/6571950,,,
長期濫用安眠藥恐增住院死亡風險 多管齊下才有解,https://health.udn.com/health/story/6012/6570500,,,
「照顧家人不等於活得悲情」科技高管53歲為失智母提早退休！打拳、玩三鐵變樂活大叔,https://health.udn.com/health/story/10429/6560211,,,
本土+2萬8397例近期新高 境外+173 較上周增15％,https://health.udn.com/health/story/120950/6560833,,,
醫病平台／未知死，焉知生,https://health.udn.com/health/story/6001/6532794,,,
國際期刊研究：每天吃半杯這種水果防健忘、失智，12週就能看到效果,https://health.udn.com/health/story/6037/6527324,,,
長期喝酒危害大，當心免疫力現警訊！醫：掌握喝酒3守則,https://health.udn.com/health/story/6008/6524613,,,
巴金森治療／巴金森病也會失智？專家提醒家屬要留意 憂鬱可能是合併徵兆,https://health.udn.com/health/story/122253/6520660,,,
中風4成吞嚥障礙 新療法助康復,https://health.udn.com/health/story/5967/6519730,,,
老虐暴增2／老人嚴重受虐事件 衛福部分析有二大原因,https://health.udn.com/health/story/6631/6518211,,,
常忘東忘西、記憶力變差恐是「5大傷腦食物」害的！  營養師：你每天都在吃,https://health.udn.com/health/story/6037/6517725,,,
熱泡茶和冷泡茶哪個咖啡因多？營養師揭喝茶養生6好處,https://health.udn.com/health/story/6037/6503897,,,
疫情DNR 9／透過信任感 傳統長輩願簽DNR,https://health.udn.com/health/story/120953/6500637,,,
吃太鹹失智風險提高？營養師：少喝「1飲品」可逆轉,https://health.udn.com/health/story/6037/6495344,,,
B群、維生素D、魚油、益生菌…哪些是必要吃的？醫生公開自己吃的保健食品清單,https://health.udn.com/health/story/6034/6469870,,,
有片｜飲食方法好多種怎麼選？地中海飲食法應該這樣吃！,https://health.udn.com/health/story/6033/6470698,,,
你的投資型保單買對了嗎？專家點出保戶購買投資型保單常見的10大謬誤,https://health.udn.com/health/story/10429/6475353,,,
每周4到6次、每次30分鐘 健走降血壓還能預防骨鬆,https://health.udn.com/health/story/6033/6464313,,,
失智後仍可幸福生活，做得到嗎？日本「失智前輩相談室」讓失智者親身分享經驗談,https://health.udn.com/health/story/120650/6466965,,,
優照護／照顧失智家人有多難？專家照顧心法與你分享,https://health.udn.com/health/story/11649/6433664,,,
我有長新冠嗎？醫師建議「症狀明顯與過去不一樣」要釐清治療,https://health.udn.com/health/story/120951/6430129,,,
白天常常想睡覺？醫提醒當心可能與三高、心血管疾病有關,https://health.udn.com/health/story/5977/6418564,,,
照顧失智父母，「3個法律觀念」照顧者不可不知！,https://health.udn.com/health/story/10429/6413988,,,
獨／長照機構禁探視 家屬爬欄杆遙望、長輩哭鬧惹心疼,https://health.udn.com/health/story/120953/6389434,,,
巴金森治療／長輩悶悶不樂又憂鬱 恐是巴金森病惡化徵兆？專家提醒：觀察細節揪出長者失能危機,https://health.udn.com/health/story/122253/6372083,,,
獨／確診阿公洗腎發飆怒掐瘀青 護理師曝專責病房心酸,https://health.udn.com/health/story/120953/6372020,,,
解開照顧枷鎖回響／疫下無援 照顧者苦撐,https://health.udn.com/health/story/6631/6366206,,,
願景回響／疫情期間照顧者壓力倍增 衛福部應正視,https://health.udn.com/health/story/6631/6366036,,,
後疫情與病毒共存／你是不是新冠重症高危險群？高危險群注意事項一次看,https://health.udn.com/health/story/120952/6359796,,,
清冠一號還是口服抗病毒藥？醫師詳解新冠確診者該用哪種藥緩解症狀,https://health.udn.com/health/story/120952/6354677,,,
獨／醫師盤點重症患者領藥11道關卡 兩重要關卡待解決,https://health.udn.com/health/story/120952/6354031,,,
微溫、吐瀉、譫妄、跌倒 老年人染疫 注意四大非典症狀,https://health.udn.com/health/story/120951/6340828,,,
潛在新冠肺炎死亡黑數 專家曝老年人4大症狀不可輕忽,https://health.udn.com/health/story/120951/6338665,,,
課程回顧／失智者與照顧者共學新知：讓專家用一根棍子告訴你如何逆轉退化大腦,https://health.udn.com/health/story/8118/6326511,,,
【元氣一日課】健康的人每天都會做8件事！有效運動、注重飲食，照著做就能改善生活型態,https://health.udn.com/health/story/122644/6307710,,,
約25%康復者在疫後3個月出現新冠後遺症！醫師揭腦霧3大核心症狀,https://health.udn.com/health/story/120951/6320668,,,
老顧老／雙雙失能 阿公的愛阿嬤的傷,https://health.udn.com/health/story/6631/6318000,,,
老老照顧…70歲顧80歲 有愛扛不住,https://health.udn.com/health/story/6631/6317992,,,
染疫居家照護口服藥很難領到？ 醫揪4大癥結點,https://health.udn.com/health/story/120951/6303089,,,
喝對咖啡助減重、延壽！「8NG喝法」曝  做成甜點、晚上喝都不OK,https://health.udn.com/health/story/6037/6295868,,,
專家指單日3.6萬例是假象 「篩檢量能爆黑數」有隱憂,https://health.udn.com/health/story/120951/6294072,,,
飲食照護／長輩吞嚥困難易嗆咳怎麼辦？台大專家教「3步驟」增加患者進食安全,https://health.udn.com/health/story/120650/6265359,,,
獨／基隆婦確診亡 指揮中心擬放寬癌友領口服抗病毒藥,https://health.udn.com/health/story/120950/6280406,,,
牙口不佳增失智風險近2倍 專家教如何評估缺牙問題,https://health.udn.com/health/story/5968/6276783,,,
社區照護有助延緩失智 醫師籲及早接受評估,https://health.udn.com/health/story/120650/6267938,,,
親耳聽母親說「你要幫助我解脫」！畢柳鶯醫師：我們母女做成了斷食善終的約定,https://health.udn.com/health/story/10429/6263509,,,
口服藥物是成功減災關鍵！一表比較新冠肺炎抗病毒藥物「輝瑞」跟「默沙東」,https://health.udn.com/health/story/120952/6252606,,,
獨／癌症、身心障礙、精神疾患可吃抗病毒藥 最快本周公布,https://health.udn.com/health/story/120950/6252786,,,
【元氣一日課】讓你神經不再大條！專家教你活化腦部，預防腦退化從現在開始,https://health.udn.com/health/story/122644/6236762,,,
加購70萬劑口服藥 Q2前到貨,https://health.udn.com/health/story/120950/6231850,,,
獨／年輕癌症或身心障礙可吃抗新冠病毒藥？指揮中心這樣說,https://health.udn.com/health/story/120950/6231489,,,
【元氣一日課】高溫其實比低溫更容易誘發心血管疾病？小心冷熱溫差的極端變化,https://health.udn.com/health/story/122644/6220865,,,
醫病平台／催生一座「有溫度的臺灣腦庫」：病友協會的呼聲與期盼,https://health.udn.com/health/story/6001/6208298,,,
醫病平台／臺灣腦庫的挑戰與未來,https://health.udn.com/health/story/6001/6208292,,,
春夏中風、心肌梗塞4雷！醫：風險族群影響大要小心,https://health.udn.com/health/story/5977/6202581,,,
醫病平台／臺灣腦庫：現況與展望,https://health.udn.com/health/story/6001/6208273,,,
銀髮外送商機！ 超商、超市外送，長輩購物免出門,https://health.udn.com/health/story/10429/6210147,,,
吃「葉酸」護心血管 2張表營養師幫你算哪些蔬果含量最多,https://health.udn.com/health/story/6034/6202080,,,
長者進食易嗆咳 食物泥仍有風險,https://health.udn.com/health/story/6631/6201150,,,
剪碎食物還是嗆到？台大醫院吞嚥專家出書助長輩享美食,https://health.udn.com/health/story/6631/6199863,,,
新藥+量表納入給付 及早發現巴金森氏症患者,https://health.udn.com/health/story/122253/6191811,,,
林靜芸／孤獨會增加罹患疾病風險！走出去奉獻你的「老人力」，有人作伴又有成就感,https://health.udn.com/health/story/7403/6174848,,,
財務問題／「我爸生病後，好愛錢！」老年醫學專家的診間觀察：真正愛計較，終究是錢？還是愛？,https://health.udn.com/health/story/10699/6173529,,,
【元氣一日課】沒時間運動？腰背、肩頸痠痛，體脂肪狂飆！7個生活訣竅，助你快速燃脂又健康,https://health.udn.com/health/story/122644/6165534,,,
「健走」很健康，為何專家卻說無法鍛鍊雙腳？日本國家級體能訓練師解析「腳衰退」的原因,https://health.udn.com/health/story/6033/6156727,,,
2022癌症高峰論壇／王建煊罹癌不害怕：把治療交給醫師、把心交給信仰 ！,https://health.udn.com/health/story/6013/6157764,,,
【元氣一日課】少吃多動還是瘦不下來？這些技巧助你促進消化又能瘦肚，輕鬆解決肥胖問題,https://health.udn.com/health/story/122644/6152211,,,
老人臭不只是衛生問題 醫提醒當心五臟六腑出毛病,https://health.udn.com/health/story/5971/6150190,,,
捨不得丟別以為是念舊！ 醫：「儲物症」應就醫治療,https://health.udn.com/health/story/5964/6149224,,,
【元氣一日課】失眠睡不著好痛苦，傷身又傷腦！跟著這樣做，助眠補腦，一覺到天亮,https://health.udn.com/health/story/122644/6132558,,,
照護成本增 「社區式照護」成趨勢,https://health.udn.com/health/story/6631/6127011,,,
長輩聽力變差別忽視，當心加速失智症的發生！醫：按照聽力分貝挑選助聽器或人工電子耳,https://health.udn.com/health/story/5969/6125394,,,
守護失智者良醫師生檔曹汶龍、宋思權 推廣AD8失智篩檢,https://health.udn.com/health/story/5999/6120464,,,
【元氣一日課】常胸悶胸痛、呼吸不順、頭暈？恐是「心肌梗塞」徵兆，這些方法助你保護心血管,https://health.udn.com/health/story/122644/6112702,,,
天冷泡熱水澡其實增心臟負擔 醫籲留意泡澡時間：就像泡湯一樣,https://health.udn.com/health/story/6631/6111318,,,
常常頭暈、無力留意低血壓！醫：6族群應每日測量血壓防休克,https://health.udn.com/health/story/5977/6107045,,,
若未妥善救治走得非常快 醫揭心肌梗塞的隱藏地雷,https://health.udn.com/health/story/5977/6088362,,,
追蹤36萬人超過10年研究：咖啡+茶有助降低中風和失智症風險,https://health.udn.com/health/story/6037/6089104,,,
82歲阿嬤失智症來得急又快速惡化 就醫發現肺癌轉移腦,https://health.udn.com/health/story/6024/6085794,,,
元氣一日線上課程 教你增加抗寒力與免疫力,https://health.udn.com/health/story/6039/6047586,,,
只要用對方法就可延緩老化 名醫張金堅創咖啡健康學養生,https://health.udn.com/health/story/10429/6031383,,,
醫病平台／新冠病毒肺炎(COVID-19)的生活保健對策（二）：談警戒期間的體重與運動,https://health.udn.com/health/story/6001/6027545,,,
缺幾顆牙沒關係？缺牙和牙周病相互關係 牙醫：最怕導致這三種疾病,https://health.udn.com/health/story/5968/6021592,,,
愛吃2樣便當菜恐致高血壓！網驚呆：是必點,https://health.udn.com/health/story/6037/6017238,,,
桃園機場的「文學之牆」出自書法家朱振南之手  面對熟齡，不斷歸零再學習跟冒險！,https://health.udn.com/health/story/10429/6018204,,,
失聯移工5.5萬人 家庭看護最多,https://health.udn.com/health/story/6631/6003375,,,
要吃蛋，就要連蛋黃一起吃！怕膽固醇過高、心血管疾病？醫師破迷思,https://health.udn.com/health/story/6037/5992877,,,
人生最划算的投資！李偉文：如何不花大錢，得到健康的身體和最棒的朋友？,https://health.udn.com/health/story/10429/5992833,,,
嘴破、痠痛、解酒...吃B群有用？覺得累就狂吞？吃「B群」10個正確觀念,https://health.udn.com/health/story/6034/5984870,,,
新冠重症、中風年長者吞嚥難易嗆咳 恐引發吸入性肺炎,https://health.udn.com/health/story/6631/5984921,,,
白內障不治療可能失明！白內障手術後會復發嗎？,https://health.udn.com/health/story/5970/5974738,,,
曾想「母親死了就好了」 單身大叔照顧80歲失智症母親：千萬不要一個人獨力承擔,https://health.udn.com/health/story/6631/5979488,,,
愛喝茶、咖啡有助預防失智及中風！  研究曝「每日飲用杯數」,https://health.udn.com/health/story/6037/5978142,,,
「如果我死了，你們會很高興吧？」當失智症醫師得了失智症 一針見血說出照顧者的兩難,https://health.udn.com/health/story/10844/5969459,,,
疫情下的退休力應變／怎樣才算準備好了？3個世代從3面向教你規畫退休,https://health.udn.com/health/story/122928/5968399,,,
簡單4招消滅壞的膽固醇！助防中風、心肌梗塞、失智症、腎衰竭,https://health.udn.com/health/story/5977/5966079,,,
撐起長照的移工卻是無援孤島  誰來撐起移工？,https://health.udn.com/health/story/6631/5965009,,,
為什麼運動是最好的藥？研究證實：能治療26種病,https://health.udn.com/health/story/6033/5942887,,,
長春藤攜手慈濟團隊 幹細胞治療助腦疾患者,https://health.udn.com/health/story/5999/5940121,,,
維持腦力、體力、社會力 快樂熟齡從不服老開始,https://health.udn.com/health/story/10429/5935789,,,
國內莫德納第3劑擬打半劑 mRNA疫苗不互混打,https://health.udn.com/health/story/121833/5926574,,,
長路漫漫看不到盡頭，家庭照顧者體悟更深！心理師給疫情之下的人們這些建議,https://health.udn.com/health/story/5964/5918883,,,
聽損治療方式／及時選配助聽器 降低失智風險,https://health.udn.com/health/story/5969/5919477,,,
環境太吵千萬別戴耳機 耳科醫：耳機不要連續使用超過1小時,https://health.udn.com/health/story/5969/5919485,,,
生命的最後別折磨！日本在宅醫師提倡「平穩死」，5件事在家善終,https://health.udn.com/health/story/10429/5922130,,,
醫病平台／陽光下的陰影：失智症照顧者的身心壓力,https://health.udn.com/health/story/6001/5913104,,,
醫病平台／失智症與家庭暴力的壯烈：那些對醫療單位的過度理想期待,https://health.udn.com/health/story/6001/5902193,,,
全銀運動／銀髮族視力退化恐增失智風險 專家教你護眼保健,https://health.udn.com/health/story/5970/5907399,,,
水是最健康的飲料？喝水真的比喝茶或咖啡健康？,https://health.udn.com/health/story/6037/5905941,,,
退休力應變沙龍／退而不休 保持學習和社會連結,https://health.udn.com/health/story/10429/5903901,,,
退休力應變沙龍4-4／世代退休觀不同 保持學習成共識,https://health.udn.com/health/story/122928/5903848,,,
研究：咖啡有助防阿茲海默症、帕金森氏症！  深焙、淺焙哪種好？,https://health.udn.com/health/story/6037/5897657,,,
老年生活擺脫憂鬱失智！「三力、三空、三好」顧身心,https://health.udn.com/health/story/6631/5893910,,,
巴金森病警訊／及早警覺憂鬱焦慮 不能忽略的巴金森病前兆,https://health.udn.com/health/story/122253/5886227,,,
可愛小卡防走失！協會推「緊急聯絡卡」 提升配戴意願,https://health.udn.com/health/story/6631/5878063,,,
協助失能長輩復健 中醫師到府把脈、針灸,https://health.udn.com/health/story/6631/5876055,,,
長者不方便出門就醫？ 中醫推到府把脈、針灸,https://health.udn.com/health/story/6631/5872778,,,
小中風怎麼辦？醫指6要點，防中風、失智症找上門！,https://health.udn.com/health/story/5977/5871202,,,
血管性失智症治療新契機 台灣團隊成果登上國際期刊,https://health.udn.com/health/story/5965/5860737,,,
近2成新冠重症患 半年內出現焦慮症,https://health.udn.com/health/story/120951/5842835,,,
精神危害不可小覷 近兩成新冠重症患半年內現焦慮症,https://health.udn.com/health/story/120951/5841334,,,
天氣轉涼要多吃！6種天然血液稀釋劑防心血管疾病,https://health.udn.com/health/story/6037/5838439,,,
不聽話=老番癲？ 家總提移工居家照顧絕招「5要3不」,https://health.udn.com/health/story/6631/5821320,,,
北市國小設日照引家長反彈 失智症協會：政府應多宣導,https://health.udn.com/health/story/6631/5810727,,,
老後的家(養老機構)該怎麼挑選、會不會很貴？ 4種類型的「高齡宅」詳細介紹一次看,https://health.udn.com/health/story/10429/5804403,,,
醫病平台／要不要插鼻胃管？從自主，看見晚美人生的藍圖,https://health.udn.com/health/story/6001/5799201,,,
聽損未就醫失智風險大 醫建議及早配戴助聽器,https://health.udn.com/health/story/5969/5798132,,,
聽不見燒水聲？ 醫：恐有聽損疑慮 快就醫評估,https://health.udn.com/health/story/5969/5797021,,,
鼻塞是過敏、鼻竇炎還是鼻咽癌？醫：單側鼻塞2周盡速就醫,https://health.udn.com/health/story/5969/5791424,,,
美研究：孤獨的長者 少活3至5年,https://health.udn.com/health/story/5964/5781501,,,
常見便當配菜哪個熱量高？營養師提醒：2樣配菜不宜多吃,https://health.udn.com/health/story/6037/5780699,,,
老化特殊指標！身智衰退症PCDS及早預測「不健康老化」,https://health.udn.com/health/story/6631/5778442,,,
健保多開放五種藥 失智、過動成人、罕癌兒明年起受惠,https://health.udn.com/health/story/5999/5777166,,,
突破性新藥納健保給付 兒童罕見癌症用藥新選擇,https://health.udn.com/health/story/6015/5776667,,,
長者經常感到孤獨恐減壽 美研究：最多少活5年,https://health.udn.com/health/story/5964/5776620,,,
吃東西後輕咳、出痰 長者恐吞嚥障礙,https://health.udn.com/health/story/6631/5775854,,,
【糖尿病食譜】呆丸郎穩血糖：烤紅地瓜蔬菜,https://health.udn.com/health/story/6037/5769346,,,
研究：攝取足量葉酸能預防阿茲海默症 5種黃綠色蔬食讓大腦變年輕,https://health.udn.com/health/story/6037/5752605,,,
聯新國際醫師：糖尿病升高罹患退化、血管型失智症風險,https://health.udn.com/health/story/5974/5750349,,,
68歲龍劭華糖尿病纏身12年，在沙發上猝逝 ！ 網不捨《含笑食堂》3實力演員「都已成天使」,https://health.udn.com/health/story/5999/5747484,,,
腦中風後最怕復發！二度發生的嚴重程度將遠勝於第一次,https://health.udn.com/health/story/5977/5743897,,,
缺維生素B12生哪些疾病？神經醫學權威提醒這群人注意,https://health.udn.com/health/story/5965/5722701,,,
失蹤老人協尋中心20周年／愛的手鍊再升級 幫他找到回家的路,https://health.udn.com/health/story/6631/5704083,,,
好的咀嚼力能減緩老化速度及失智症的發生率！醫師你4大訓練，助你強化咀嚼力,https://health.udn.com/health/story/5968/5705204,,,
陳亮恭／國人不健康壽命延長 預防失能失智要趁早,https://health.udn.com/health/story/8250/5692013,,,
慢病主題館【腦中風】中風病人吃東西總是嗆咳？3大原則改善吞嚥障礙,https://health.udn.com/health/story/124040/5682507,,,
陳景寧／別讓疫情壓垮家庭照顧者,https://health.udn.com/health/story/7421/5676022,,,
咖哩防失智症、抗癌！哪一種顏色好？  營養師曝：3種人別碰,https://health.udn.com/health/story/6037/5674062,,,
黃達夫／阿茲海默症新藥爭議 台灣如何面對,https://health.udn.com/health/story/7397/5659935,,,
解封長者不來 失智據點想退出,https://health.udn.com/health/story/6631/5641646,,,
失智據點重啟／長輩悶太久抗拒回來  有待家屬耐心鼓勵,https://health.udn.com/health/story/6631/5641519,,,
失智據點重啟／失智母關在浴室生悶氣 女兒心疼曝原因,https://health.udn.com/health/story/6631/5641521,,,
失智據點重啟／等到解封但長輩不來了 不敷成本恐退出,https://health.udn.com/health/story/6631/5641516,,,
讓老人不再走失！金大研究團隊開發失智長者定位系統,https://health.udn.com/health/story/5999/5640887,,,
吃當季／防癌、防失智、降血壓…水蜜桃對身體有十大益處！挑選桃子靠2技巧,https://health.udn.com/health/story/6037/5631661,,,
飲食照護／無法進食的煎熬與愛  談末期失智症的營養照護,https://health.udn.com/health/story/120650/5630360,,,
類澱粉蛋白正子造影 揪出早期阿茲海默症,https://health.udn.com/health/story/5965/5627564,,,
芒果營養成分新發現！研究：含抗神經系統發炎的植化素，有治療阿茲海默症潛力,https://health.udn.com/health/story/6037/5627400,,,
膽固醇藥 最好在睡前吃,https://health.udn.com/health/story/6012/5622720,,,
廚房裡就有！羅勒 迷迭香 鼠尾草 淨化身心聖品,https://health.udn.com/health/story/6006/5622713,,,
失智症權威醫師失智老母安詳辭世 跪床前唱歌道別道謝,https://health.udn.com/health/story/5999/5621930,,,
潘懷宗／飲食中補充鋅能幫忙控制高血壓嗎？研究結果給出這樣建議,https://health.udn.com/health/story/7426/5601034,,,
遠距醫療／視訊門診直播 醫師：有助巴金森和失智,https://health.udn.com/health/story/122419/5603489,,,
貧血別亂補，婦亂補鐵成肝硬化！醫教正確改善3觀念,https://health.udn.com/health/story/5962/5600762,,,
長輩終於願意「動」！物理治療所推免費線上運動課,https://health.udn.com/health/story/6033/5601727,,,
失智長輩被混打AZ、莫德納 家屬：希望健保系統完善錯了嗎？,https://health.udn.com/health/story/121833/5598871,,,
老翁混打AZ、莫德納 陳宗彥：兩系統勾稽有時間差,https://health.udn.com/health/story/121833/5597926,,,
快崩潰 2.4萬家庭喊日照解封,https://health.udn.com/health/story/120952/5597117,,,
1人1信給總統 照顧團體求解封,https://health.udn.com/health/story/6631/5593031,,,
日照據點解封下周討論 照顧者怒了：現在才討論太慢,https://health.udn.com/health/story/6631/5592737,,,
日照據點恢復遙遙無期？ 陳時中：7月14日討論放寬,https://health.udn.com/health/story/120952/5592414,,,
照顧者快撐不住盼日照微解封 指揮中心下午2時記者會,https://health.udn.com/health/story/120952/5591714,,,
優照護／長輩居家照護 你不能忽略這些專業,https://health.udn.com/health/story/11649/5583632,,,
新北新增打AZ疫苗後死亡5個案 最年輕為42歲洗腎男子,https://health.udn.com/health/story/121833/5576239,,,
【疫情孤獨死２】面對心靈撕裂傷 生者如何與悲傷共處,https://health.udn.com/health/story/120953/5572879,,,
新一批莫德納怎麼打？ 新北明公布細節,https://health.udn.com/health/story/121833/5563545,,,
講話常忘詞？8症狀小心腦退化！醫：高壓、慢性病等族群要注意,https://health.udn.com/health/story/10695/5557456,,,
對抗新冠肺炎必吃4種營養補充 快速提升免疫力！,https://health.udn.com/health/story/120952/5558428,,,
台中打疫苗後死亡今晚+1累計35死 90歲獨居婦倒臥廁所亡,https://health.udn.com/health/story/121833/5556054,,,
QA／關於COVID-19疫苗 巴金森患者應該知道的7件事,https://health.udn.com/health/story/121019/5547213,,,
最新接種對象順位出爐了！你在第幾順位？,https://health.udn.com/health/story/121833/5547184,,,
台中打完疫苗死亡今增3死累積10死！42歲男打完3天猝死,https://health.udn.com/health/story/121833/5543697,,,
頻傳長者接種疫苗後猝死 專家揭：恐與中暑有關,https://health.udn.com/health/story/121833/5538924,,,
高危險族群是你？醫揭患新冠易重症的慢性病排行,https://health.udn.com/health/story/121947/5535442,,,
直擊接種亂象！「好心疼老人家」 民眾怒批零超前部署,https://health.udn.com/health/story/121833/5532916,,,
阿茲海默新藥估年底來台送審 要價不菲,https://health.udn.com/health/story/5999/5519198,,,
相隔18年 阿茲海默新藥問世,https://health.udn.com/health/story/5999/5519193,,,
長輩注意恐有「新」肺炎 防疫簡單篩檢遠離風險,https://health.udn.com/health/story/6631/5503349,,,
世界無菸日／李俊泰：尼古丁嚴重影響腦神經，腦中風、失智症者更應遠離菸,https://health.udn.com/health/story/5965/5494946,,,
「失智者居家照護指南」協助照顧失智家人！ 眾多線上資源，讓失智者防疫在家不無聊,https://health.udn.com/health/story/120952/5494694,,,
失智長者不戴口罩被罰  長照司建議隨身帶診斷証明,https://health.udn.com/health/story/6631/5486666,,,
記憶變差又壞脾氣，我還年輕不會得失智症？45歲後早發大腦退化別輕忽,https://health.udn.com/health/story/10695/5473326,,,
預防方法／睡不好有失智風險 3撇步助好眠,https://health.udn.com/health/story/122288/5473916,,,
長者熱傷害人數今年恐升 居家防疫、防中暑這樣做,https://health.udn.com/health/story/6008/5469420,,,
潘懷宗／眼淚是珍珠！一滴眼淚竟可篩檢血糖、驗乳癌和失智症？,https://health.udn.com/health/story/7426/5452665,,,
日照中心關閉影響大！ 照顧者長照、工作兩頭燒 期盼照顧假,https://health.udn.com/health/story/6631/5464409,,,
非藥物治療／睡不好影響腦部血液循環…2招有助遠離失智,https://health.udn.com/health/story/122288/5462703,,,
鍛鍊退休力／當志工能學習、利他 成就感多 孤獨感少,https://health.udn.com/health/story/122931/5458062,,,
鍛鍊退休力／被需要感隨年齡降低 關係營造 別等退休後,https://health.udn.com/health/story/122931/5458061,,,
操煩別人的事會生病！許瑞云：找到心中壓力源，身體才會真正變好,https://health.udn.com/health/story/10429/5445753,,,
輔具長照展開幕 國家隊成立,https://health.udn.com/health/story/5999/5439290,,,
異物千奇百怪吞食經常後果嚴重 醫籲特別留意老人小孩,https://health.udn.com/health/story/5976/5437539,,,
輔具暨長照展 來做退休力檢測,https://health.udn.com/health/story/5692/5433872,,,
輔具大展／快來聯合報攤位 參加活動拿好禮！,https://health.udn.com/health/story/8118/5433230,,,
降血壓吃芝麻有效？健康8問題能靠芝麻改善！專家分享簡易3食譜，讓芝麻更美味,https://health.udn.com/health/story/6037/5422925,,,
專業觀點／壓力症候群 照顧者應尋求協助,https://health.udn.com/health/story/6001/5423446,,,
確診帕金森氏症，治療卻不同步！夫妻走向不同命運,https://health.udn.com/health/story/5965/5414865,,,
孕期服用維生素C 幫助幼兒腦部健全,https://health.udn.com/health/story/5966/5406452,,,
坣娜伴失智母11年靠瑜珈紓壓 家總樂活網顧照顧者健康,https://health.udn.com/health/story/5999/5406351,,,
腦袋進水可能危及生命 引起腦壓上升即需考慮治療,https://health.udn.com/health/story/5965/5404830,,,
常忘繳信用卡？研究發現：阿茲海默或失智確診前幾年，財務敏銳度恐開始走下坡！,https://health.udn.com/health/story/10695/5343634,,,
就醫不可不知潛規則！蒼藍鴿醫師：診間沒主動提這13點，恐變「流水式看病」,https://health.udn.com/health/story/6008/5400192,,,
「單腳站立」竟可讓頭腦一生好用！日本醫師教你4步驟增強肌力、燃燒熱量,https://health.udn.com/health/story/6033/5392244,,,
動脈硬化能逆轉嗎？1項運動最有效 失智風險都降低,https://health.udn.com/health/story/6033/5388071,,,
癲癇記憶變差 新型手術大幅改善,https://health.udn.com/health/story/5965/5383588,,,
40歲男為帕金森氏症所苦 深部腦刺激術助恢復生活,https://health.udn.com/health/story/5965/5376783,,,
環保署嚴管營建空汙 毒物醫：PM10危害至少有6項,https://health.udn.com/health/story/5980/5374873,,,
他們恩愛30年，現在卻吵到要離婚！醫：5個常見病癥，恐是早發失智合併妄想,https://health.udn.com/health/story/10695/5372131,,,
抗癌最佳典範！哈佛癌症醫師每天吃什麼預防疾病,https://health.udn.com/health/story/6017/5362488,,,
黃元德的養生秘訣／早餐黑咖啡 每日三蔬果,https://health.udn.com/health/story/122460/5362798,,,
專業觀點／不讓家人陷入抉擇 一起接受諮商,https://health.udn.com/health/story/6001/5360609,,,
運動量不足致死占7% 亦易罹失智症,https://health.udn.com/health/story/6033/5356737,,,
出遊前會吃暈車藥嗎？藥師提醒：五大族群不適合使用暈車藥,https://health.udn.com/health/story/6012/5347987,,,
預防方法／每3秒就有1人患失智症！10個健腦食物吃了沒？,https://health.udn.com/health/story/10696/5343637,,,
